dev_id,train_nn_rank,train_id,cosine_sim,dev_text,train_text,train_labels,dev_paraphrase,train_paraphrase
2018-En-03252,1,2017-En-41398,0.9997418522834778,@AliceT120 @shaney_waney1 @shaney_waney1 u horrible non gender binary boy go fangirl over some mediocre singers who CANT EVEN SUPPORT,@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal failure.,"anger,disgust,pessimism,sadness",,
2018-En-03770,1,2017-En-30506,0.9994518160820007,Brown envelopes can induce panic. #posttruth,Twitter is a font of endless hilarity.,joy,,
2018-En-00709,1,2017-En-10253,0.9995875954627991,Man I feel like crap today 😰,I am just so bitter today 😐,"anger,disgust,pessimism,sadness",,
2018-En-03622,1,2017-En-21391,0.9995169639587402,Why the FUCK have i just saw a Game of Thrones spoiler on snapchat? SOME OF US HAVENT SAW IT YET 🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻 #arsehole,I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid ,"fear,sadness",,
2018-En-02194,1,2017-En-30997,0.9986634254455566,The Golden Temple is beautiful! 😍,🎉 It is time for a most joyous celebration! 🎉,"joy,optimism",,
2018-En-01489,1,2017-En-40626,0.9994443655014038,Caleb had a nightmare about zombies. I had a dream about freedom.......,ordered my vacation bathing suits. one less thing to fret about.,none,,
2018-En-04214,1,2017-En-21691,0.999591052532196,Will I get in trouble if @Cody_Nolove or @GordonRamsay show up at #UFC215 and I try to find them at Rogers? 😂 (under 3 weeks!!) #excitement,@1StevieKilner @KachelaMurray Don't be silly - she doesn't want to scare them off! 😆,"fear,joy",,
2018-En-03997,1,2017-En-10027,0.9996857047080994,nomore drinking for me 😌😂 #serious,Bloody parking ticket 😒💸 #fuming,"anger,disgust",,
2018-En-01478,1,2017-En-11088,0.9996224045753479,@Infographic_ksa @KSAMOFA #Doha capital of ,This is a joke @SomersetCCC #fuming,"anger,disgust",,
2018-En-02934,1,2017-En-10996,0.9996067881584167,Are u #depressed #hypo #manic #lonely #bored #nofriends #needfreinds #friend I feel chatty I wanna help ppl or just #makefriend 's #dm #moms,Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat #snap #country #countrygirl,disgust,,
2018-En-02054,1,2017-En-11126,0.9995807409286499,But cause I knew I could just go to the side and pass them the food...but then I was scare TOO HAHA...in the end I had no choice but to go,So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed.,"anticipation,joy,optimism,sadness",,
2018-En-01209,1,2017-En-21326,0.9996907114982605,I spotted the fed and all I got was #Ejaculating live bees and the bees are #angry.,"Shame on you @SkyNews showing an elephant being hunted and killed, #shocking","anger,disgust,sadness",,
2018-En-03925,1,2017-En-30520,0.9997556805610657,@157Gale @GatorDave_SEC I'd be thrilled if he committed but nervous the whole time until NSD. Kid being from Cali makes me nervous.,@88Palouseriver @ABC @NRA I rejoice everything time some moron is taken out of the genetics pool.,"anger,joy,optimism",,
2018-En-02842,1,2017-En-10715,0.9995347261428833,Soon the trailer will have more likes than views 😆,When you forget to mention you were bought dreamboys tickets 🙄😂 ,"joy,love,sadness",,
2018-En-01204,1,2017-En-22229,0.9996864199638367,@Smilejamtvj @clarkecooper @DahliaHarris looking fab today pleasing to the artistic eye! #GirlPowerTuesday,Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless ,"joy,sadness,surprise",,
2018-En-00515,1,2017-En-22231,0.9997045993804932,Also my 80s megamix ain't so mega tonight ,I wish you stayed in Da Gump I'll make you panic like the last rapper,"anger,disgust,fear",,
2018-En-01474,1,2017-En-40648,0.99971604347229,Didn't know the @ChickfilA cow day thing ended at 7:30 so showed up 30 min late looking like a cow with no sandwich #sadness 😅😅😅,@TheCatHeSay I may be #alwayshungry but I haven't sunk that low yet!! @Thereluctantcat,none,,
2018-En-01132,1,2017-En-22081,0.999763011932373,@izzyaline burning up damn,@mcrichard awe that's adorable,"joy,love,optimism",,
2018-En-02612,1,2017-En-40860,0.9996705055236816,#depressed Today was bitter sweet watching all the kids go back to school made me really miss my babies. I'm so broke #backtoschool2017,My 2 teens sons just left in the car to get haircuts. I'm praying up a storm that they make it home safely!! #sad #TerenceCrutcher,"fear,sadness",,
2018-En-04082,1,2017-En-30598,0.9995275735855103,"Leviticus 19:14\nYou shall not curse the #deaf or put a stumbling #block before the #blind, but you shall #fear your #God: I am the [1/2]",the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected ,"joy,optimism",,
2018-En-02633,1,2017-En-22170,0.9993681311607361,Good Tuesday morning... Be the person who makes someone smile just at the thought of you.\n\nBe blessed and be a blessing!  #BBaBaB,"Awe produces gratitude, gratitude instills joy, &amp; the harvest of joy is contentment.' \n\n–@PaulTripp #awe 😭😭😭","joy,optimism",,
2018-En-01477,1,2017-En-20392,0.9992076754570007,"I was thinking about Fergie's music M.I.L.F and seriously, if I'm a mother someday, I'll be a M.I.L.F  #lmao #Empowerment #adorable",When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife,"fear,sadness",,
2018-En-00326,1,2017-En-21210,0.9985032677650452,Are u sad or upset?,Another fun fact: i am afraid,"fear,joy",,
2018-En-00198,1,2017-En-21673,0.9997929930686951,And the United fan boys cover their eyes in horror,Celtic sure know how to send a wild shiver down your spine,fear,,
2018-En-02759,1,2017-En-21163,0.99965900182724,A #teacher who is attempting to teach without #inspiring the #pupil with a #desire to learn is hammering cold iron. #HoraceMann,“We can easily #forgive a #child who is #afraid of the #dark; the real #tragedy of #life is when #men are #afraid of the #light.”–Plato,optimism,,
2018-En-03781,1,2017-En-31409,0.9996740818023682,"when everyone you know has died because of a treaty you had no involvement in drawing up, you get an enormous amount of fury",Some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still. I hope karma knocks,"anger,disgust,optimism",,
2018-En-03165,1,2017-En-20527,0.9995884895324707,"This is kind of fucked up, but my brother is about to join the police academy....and I'm not happy about. And I'm not the only one.","Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria.","fear,pessimism",,
2018-En-00300,1,2017-En-10465,0.9997667670249939,my mom's work has discounted riot fest tickets for $147/3 days i'm #saddened,you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended,"anger,disgust,sadness",,
2018-En-02376,1,2017-En-30042,0.9995989799499512,This time last year I was pissed at the top of the Eiffel Tower. Today I was down a manhole in the rain. Happy Anniversary @Jordannea11 😘♥️,"@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍","joy,love,optimism",,
2018-En-02438,1,2017-En-21079,0.9997233152389526,@MafiaWorldMario Stg everybody say that 😂 then when we tell them they got huff they be mad as shit,@JoeFahezy I could of told you that one lmfao 😂 Then old niggas get wasted and start fucking around,"anger,disgust,joy,trust",,
2018-En-01312,1,2017-En-40818,0.9996849298477173,Why does @DANCEonFOX get rudely interrupted by the worst thing ever imaginable?!? Ugggg #irritated,If I had a little bit of extra money I would blow the whole paycheck and go to one of the two of @KygoMusic's concerts in LA. #serious,optimism,,
2018-En-03803,1,2017-En-21957,0.9995831847190857,@UNESCO Remember not to spread #hatred and #fakenews on the internet. Do not abuse #Hashtag10 for spreading #ArabNationalism!,The time has now come that we have to combat this wave of #terrorism with the right tools of the trade. - HH @YounusAlGohar #BanWahhabism,"anger,disgust,fear,optimism",,
2018-En-01339,1,2017-En-40990,0.9989038109779358,"When Duane Allman died, I learned to appreciate Stevie Ray Vaughan. True story.  #blues #legends",Overwhelming sadness.  This too shall pass.  #lonley #startingover,"disgust,sadness",,
2018-En-01502,1,2017-En-11549,0.9995778799057007,@Activehours I need someone to reply back to me immediately. I am not happy and not getting timely responses through the app! #help ,@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming,"anger,disgust",,
2018-En-03942,1,2017-En-20117,0.9995506405830383,"Over 4 million acres to live, there's no reason #Idaho residents should #fear #wolves. #Help prevent them from becoming #endangered again.",@DSWT I despair at this madness! It's beyond #shocking it's cold blooded murder!  How long will #SouthAfrica stand by &amp;watch #WorldRhinoDay,"anger,disgust,sadness,surprise",,
2018-En-01890,1,2017-En-30925,0.9996336102485657,The moon tonight 😮 #beautiful,For what a beautiful day. #elated,"joy,love,optimism",,
2018-En-01673,1,2017-En-20338,0.9996951818466187,People dread a Snapchat streak with me cos the death threats I send to save it,when people hit on me i try to shake them off by talking about how i hide from communism,"anger,disgust",,
2018-En-00999,1,2017-En-21143,0.9995405077934265,@KylieSpearsXo Happy birthday to you #beautiful Kylie! 🤗😙❤🎁🎂🥂,@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! 😊😍❤️,"joy,love",,
2018-En-02551,1,2017-En-11595,0.9997042417526245,The next time I go to Lagos I will gate crash somebody's owambe dressed in lace and gele to eat amala and shake my waist😑,I just killed a spider so big it sprayed spider guts on me like a horror movie.\n #ugh ,"disgust,fear,sadness",,
2018-En-00322,1,2017-En-31235,0.999688982963562,@shoe0nhead @ObscuredLeg Hi I just wanted to wish you two a happy tuesday.😊,Forgot to thank @_JusDee_ and @djolder for sharing @therealpeela's day-making #happy video.,"joy,optimism",,
2018-En-03550,1,2017-En-10024,0.9997850060462952,@rizikxo @estherolo_ @Corinnetuc17 @ING Her reasonings behind this.  ,"@LeKingCoq @MistaAggy @GiovanniiDC The way my blood is boiling, little bastards!","anger,disgust",,
2018-En-03559,1,2017-En-11196,0.9995631575584412,fuck a nigga feelings till I find a nigga I'm feeling 😆,"Yeah I'm hot nigga, they say im burning uhhhhh","anger,disgust",,
2018-En-01008,1,2017-En-21143,0.9995770454406738,Bruhhh🙄why is Ar'mon so cute from @TheRealAandT . He just chill and ughhhhh😍😍😍😍. #attractive #whyamIsingle #Houston,@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! 😊😍❤️,"joy,love",,
2018-En-02908,1,2017-En-31601,0.9995564818382263,"*on a lighter note*\nGG, Nkaissery &amp; Total Man? The rate at which Jubilee is losing these votes!! 😟","@Senpai_Vanilla This would be the height of hilarity, were it not for the fact that the adult swan is highly likely to attack.",joy,,
2018-En-01923,1,2017-En-30541,0.9994760751724243,"Hey buddy, I just came by to feed my Venus Flytrap. —Sue (S1E13) #glee",You have to find a way to top yourself. #glee,"joy,love,optimism",,
2018-En-01637,1,2017-En-30138,0.9996135234832764,I woke up still not hardly believing what all happened last night 😰,"When you wake up from a dream laughing at something stupid, and that makes you laugh more ","joy,love,optimism,surprise",,
2018-En-03752,1,2017-En-20219,0.9995734095573425,That eclipse was  Angelic 🙏🏿 #blessing,And here we go again 😓 #restless,sadness,,
2018-En-01665,1,2017-En-21514,0.9995753169059753,Something #awestruck me today as i was laughing to a non subtitle korean variety show...,@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. ,"disgust,fear",,
2018-En-01238,1,2017-En-10801,0.9998233914375305,Ash has the weirdest laughter,Happiness is the best revenge,"joy,optimism",,
2018-En-02056,1,2017-En-21755,0.9993785619735718,Why a #terrorist was given a funeral in #Kashmir as per his #religion? 1000s came in. So #terror does have a religion. #ReligionOfPeace,Don't understand reason for #Muslim countries citing #terrorism as reason for not taking #refugees. Aren't #terror attacks against infidels?,"disgust,fear,pessimism",,
2018-En-00349,1,2017-En-21591,0.9993125200271606,"Remember, for everything you have #lost, you have gained something else. Without the #dark, you would never see the #stars.","#Depression has you wanting to change the past, #anxiety has you focusing on the unknown future. Neither are about living in the present.","fear,pessimism,sadness",,
2018-En-03733,1,2017-En-40530,0.9995377659797668,Oh @BentleySystems what hast thou done to thy configurations? #despair,@10carley what a sulky pants!,"anger,disgust,sadness",,
2018-En-01023,1,2017-En-31528,0.9996744990348816,@JustHerrick @iPhone_News Piece of #crap,@simmy_hanley @Schrise also a #delight,"joy,love,optimism",,
2018-En-02095,1,2017-En-40656,0.9995018839836121,"Counting on you, Queensland. #StateOfOrigin #Broncos #maroons #blues #NSWBlues #qld",Band members wanted. Contact me #NewcastleGateshead #Sunderland #musicians #musicbusiness #musicislife #music #musically #band #blues #folk,"anticipation,joy,optimism",,
2018-En-00477,1,2017-En-40445,0.9995088577270508,@BBCBreaking I have some mistrust of the medical profession.  The cover up was more important than the patients.,@BBCSport too dull for the UK.,"anger,disgust,sadness",,
